split,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_rank0_40gb_mb,peak_rank1_20gb_mb,peak_rank2_10gb_mb,peak_rank3_10gb_mb,avg_rank0_40gb_mb,avg_rank1_20gb_mb,avg_rank2_10gb_mb,avg_rank3_10gb_mb,total_latency_ms,status
"[28, 10, 2, 0]",32,8,4,512,33748,11751,2494,3950,26023,10236,2280,1401,194359.59375,ok
"[28, 10, 2, 0]",32,4,8,512,33974,11831,2490,3950,28471,10686,2322,1427,373418.53125,ok
"[28, 10, 2, 0]",32,2,16,512,34412,11965,2514,2670,30412,11025,2371,1424,730475.4375,ok
"[29, 5, 4, 2]",8,4,2,512,33022,5671,4514,6070,23594,5120,4105,3352,103795.84375,ok
"[29, 5, 4, 2]",8,2,4,512,33130,5683,4502,6070,26171,5275,4210,3419,201671.234375,ok
"[29, 5, 4, 2]",16,8,2,512,33620,5781,4604,6070,23916,5187,4162,3399,107151.515625,ok
"[29, 5, 4, 2]",16,4,4,512,33738,5793,4610,6070,26592,5320,4252,3450,205684.875,ok
"[29, 5, 4, 2]",16,2,8,512,33942,5823,4634,6070,28992,5457,4356,3512,402273.09375,ok
"[29, 5, 4, 2]",32,16,2,512,36738,6053,4792,4790,24664,5268,4238,3480,114434.03125,ok
"[29, 5, 4, 2]",32,8,4,512,34896,6011,4790,6070,27148,5408,4330,3512,212622.078125,ok
"[29, 5, 4, 2]",32,4,8,512,35130,6051,4822,6070,29634,5569,4444,3567,409183.09375,ok
"[29, 5, 4, 2]",32,2,16,512,35566,6123,4858,6070,31567,5707,4555,3633,800177.8125,ok
"[29, 6, 3, 2]",8,4,2,512,33022,6755,3430,6070,23493,6032,3143,3349,101199.5859375,ok
"[29, 6, 3, 2]",8,2,4,512,33130,6771,3414,4790,26101,6244,3216,3424,196758.015625,ok
"[29, 6, 3, 2]",16,8,2,512,33620,6885,3500,6070,23770,6107,3184,3391,104550.3203125,ok
"[29, 6, 3, 2]",16,4,4,512,33718,6899,3502,6070,26458,6287,3242,3442,200645.5,ok
"[29, 6, 3, 2]",16,2,8,512,33942,6939,3518,6070,28907,6477,3318,3513,391369.65625,ok
"[29, 6, 3, 2]",32,16,2,512,36738,7327,3678,6070,24600,6236,3283,3485,111543.25,ok
"[29, 6, 3, 2]",32,8,4,512,34896,7159,3642,6070,27017,6395,3309,3510,207032.15625,ok
"[29, 6, 3, 2]",32,4,8,512,35130,7187,3646,4790,29539,6598,3388,3561,398764.90625,ok
"[29, 6, 3, 2]",32,2,16,512,35566,7275,3686,6070,31536,6783,3464,3630,784102.8125,ok
"[29, 6, 4, 1]",8,4,2,512,33022,6755,4514,3730,23515,6054,4110,2379,101329.1796875,ok
"[29, 6, 4, 1]",8,2,4,512,33130,6771,4502,3730,26146,6238,4211,2416,196773.453125,ok
"[29, 6, 4, 1]",16,8,2,512,33620,6885,4604,5010,23778,6107,4148,2414,104661.5625,ok
"[29, 6, 4, 1]",16,4,4,512,33738,6899,4610,5010,26413,6289,4245,2434,200532.9375,ok
"[29, 6, 4, 1]",16,2,8,512,33942,6939,4634,5010,28917,6478,4357,2470,391205.1875,ok
"[29, 6, 4, 1]",32,16,2,512,36738,7327,4792,5010,24573,6240,4249,2514,111440.03125,ok
"[29, 6, 4, 1]",32,8,4,512,34896,7159,4790,5010,27060,6410,4336,2490,206898.59375,ok
"[29, 6, 4, 1]",32,4,8,512,35130,7187,4822,5010,29519,6603,4446,2506,398342.8125,ok
"[29, 6, 4, 1]",32,2,16,512,35566,7275,4858,3730,31516,6777,4549,2540,779341.6875,ok
"[29, 7, 2, 2]",8,4,2,512,33022,7839,2346,4790,23457,6939,2164,3342,98531.7578125,ok
"[29, 7, 2, 2]",8,2,4,512,33130,7841,2326,6070,26012,7191,2206,3417,191503.796875,ok
"[29, 7, 2, 2]",16,8,2,512,33620,7989,2416,4790,23674,7030,2199,3382,101855.0078125,ok
"[29, 7, 2, 2]",16,4,4,512,33718,8007,2394,6070,26288,7235,2225,3438,195091.109375,ok
"[29, 7, 2, 2]",16,2,8,512,33942,8055,2404,6070,28854,7490,2276,3514,381306.96875,ok
"[29, 7, 2, 2]",32,16,2,512,36738,8615,2618,6070,24451,7148,2290,3473,108611.046875,ok
"[29, 7, 2, 2]",32,8,4,512,34896,8307,2494,6070,26910,7373,2280,3505,201752.15625,ok
"[29, 7, 2, 2]",32,4,8,512,35130,8345,2490,6070,29486,7647,2323,3567,388347.71875,ok
"[29, 7, 2, 2]",32,2,16,512,35566,8467,2514,6070,31467,7852,2373,3630,759226.0,ok
"[29, 7, 3, 1]",8,4,2,512,33022,7839,3430,5010,23445,6951,3146,2380,98542.5546875,ok
"[29, 7, 3, 1]",8,2,4,512,33130,7841,3414,5010,26021,7198,3213,2416,191508.0625,ok
"[29, 7, 3, 1]",16,8,2,512,33620,7989,3500,3730,23734,7028,3185,2412,101722.6015625,ok
"[29, 7, 3, 1]",16,4,4,512,33718,8007,3502,3730,26329,7251,3234,2429,195186.296875,ok
"[29, 7, 3, 1]",16,2,8,512,33942,8055,3518,5010,28831,7480,3314,2468,380798.53125,ok
"[29, 7, 3, 1]",32,16,2,512,36738,8615,3678,3730,24497,7152,3267,2497,108845.8984375,ok
"[29, 7, 3, 1]",32,8,4,512,34896,8307,3642,3730,26954,7380,3308,2482,203336.0,ok
"[29, 7, 3, 1]",32,4,8,512,35130,8345,3646,5010,29498,7635,3385,2509,389776.59375,ok
"[29, 7, 3, 1]",32,2,16,512,35566,8467,3686,3730,31452,7856,3464,2542,762013.0625,ok
"[29, 7, 4, 0]",8,4,2,512,33022,7839,4514,3950,23442,6957,4106,1368,99037.0625,ok
"[29, 7, 4, 0]",8,2,4,512,33130,7841,4502,3950,26107,7192,4208,1389,192059.484375,ok
"[29, 7, 4, 0]",16,8,2,512,33620,7989,4604,3950,23773,7010,4146,1372,102163.0078125,ok
"[29, 7, 4, 0]",16,4,4,512,33718,8007,4610,3950,26384,7269,4253,1393,195837.890625,ok
"[29, 7, 4, 0]",16,2,8,512,33942,8055,4634,3950,28848,7479,4350,1409,381617.71875,ok
"[29, 7, 4, 0]",32,16,2,512,36738,8615,4792,3950,24411,7165,4229,1389,109079.8359375,ok
"[29, 7, 4, 0]",32,8,4,512,34896,8307,4790,3950,26971,7377,4325,1403,202330.5,ok
"[29, 7, 4, 0]",32,4,8,512,35130,8345,4822,2670,29461,7647,4445,1424,389124.375,ok
"[29, 7, 4, 0]",32,2,16,512,35566,8467,4858,3950,31466,7847,4547,1424,760760.875,ok
"[29, 8, 2, 1]",8,4,2,512,33022,8923,2346,5010,23289,7829,2163,2373,96511.7109375,ok
"[29, 8, 2, 1]",8,2,4,512,33130,8927,2326,5010,26018,8124,2208,2419,187455.71875,ok
"[29, 8, 2, 1]",16,8,2,512,33620,9093,2416,3730,23616,7883,2193,2400,99607.765625,ok
"[29, 8, 2, 1]",16,4,4,512,33718,9115,2394,3730,26283,8193,2227,2431,190848.421875,ok
"[29, 8, 2, 1]",16,2,8,512,33942,9171,2404,3730,28740,8476,2271,2462,371927.53125,ok
"[29, 8, 2, 1]",32,16,2,512,36738,9835,2618,5010,24335,8073,2287,2503,106283.2421875,ok
"[29, 8, 2, 1]",32,8,4,512,34896,9455,2494,3730,26796,8324,2274,2475,197111.359375,ok
"[29, 8, 2, 1]",32,4,8,512,35130,9499,2490,5010,29413,8658,2322,2510,379414.40625,ok
"[29, 8, 2, 1]",32,2,16,512,35566,9621,2516,3730,31410,8905,2372,2540,744771.625,ok
"[29, 8, 3, 0]",8,4,2,512,33022,8923,3430,3950,23308,7845,3139,1367,96423.703125,ok
"[29, 8, 3, 0]",8,2,4,512,33130,8927,3416,3950,25955,8116,3206,1387,187065.953125,ok
"[29, 8, 3, 0]",16,8,2,512,33620,9093,3500,2670,23629,7919,3184,1372,99665.265625,ok
"[29, 8, 3, 0]",16,4,4,512,33718,9115,3502,3950,26253,8199,3241,1390,190638.203125,ok
"[29, 8, 3, 0]",16,2,8,512,33942,9171,3518,3950,28755,8481,3312,1409,371824.46875,ok
"[29, 8, 3, 0]",32,16,2,512,36738,9835,3678,3950,24386,8047,3261,1388,106287.328125,ok
"[29, 8, 3, 0]",32,8,4,512,34896,9455,3642,3950,26859,8356,3310,1404,197128.0,ok
"[29, 8, 3, 0]",32,4,8,512,35130,9499,3646,3950,29382,8648,3381,1424,379086.90625,ok
"[29, 8, 3, 0]",32,2,16,512,35566,9621,3686,3950,31408,8916,3461,1425,740354.5625,ok
"[29, 9, 1, 1]",8,4,2,512,33022,10007,1282,5010,23247,8730,1175,2382,94194.046875,ok
"[29, 9, 1, 1]",8,2,4,512,33130,10017,1258,5010,25877,9044,1188,2413,182492.875,ok
"[29, 9, 1, 1]",16,8,2,512,33620,10197,1352,5010,23492,8748,1201,2402,97054.7421875,ok
"[29, 9, 1, 1]",16,4,4,512,33718,10223,1286,5010,26169,9121,1204,2428,185783.46875,ok
"[29, 9, 1, 1]",16,2,8,512,33942,10287,1286,3730,28735,9469,1220,2465,365989.96875,ok
"[29, 9, 1, 1]",32,16,2,512,36738,11005,1494,5010,24233,8926,1262,2489,103752.5546875,ok
"[29, 9, 1, 1]",32,8,4,512,34896,10603,1366,3730,26775,9265,1252,2472,192321.671875,ok
"[29, 9, 1, 1]",32,4,8,512,35130,10675,1338,5010,29277,9644,1247,2500,369500.90625,ok
"[29, 9, 1, 1]",32,2,16,512,35566,10791,1342,3730,31355,9963,1278,2539,723684.75,ok
"[29, 9, 2, 0]",8,4,2,512,33022,10007,2346,2670,23214,8702,2163,1364,94235.609375,ok
"[29, 9, 2, 0]",8,2,4,512,33130,10015,2326,3950,25822,9060,2205,1390,182363.96875,ok
"[29, 9, 2, 0]",16,8,2,512,33620,10197,2416,2670,23479,8761,2189,1365,97149.9921875,ok
"[29, 9, 2, 0]",16,4,4,512,33718,10223,2394,3950,26160,9120,2224,1388,185957.390625,ok
"[29, 9, 2, 0]",16,2,8,512,33942,10287,2404,2670,28662,9458,2269,1407,362611.96875,ok
"[29, 9, 2, 0]",32,16,2,512,36738,11005,2618,3950,24268,8979,2291,1393,103654.140625,ok
"[29, 9, 2, 0]",32,8,4,512,34896,10603,2494,3950,26799,9287,2279,1401,192374.0,ok
"[29, 9, 2, 0]",32,4,8,512,35130,10675,2490,3950,29286,9658,2317,1425,369658.875,ok
"[29, 9, 2, 0]",32,2,16,512,35566,10791,2514,3950,31345,9962,2369,1423,722036.0625,ok
"[29, 10, 1, 0]",8,4,2,512,33022,11091,1282,3950,23104,9537,1169,1363,91700.03125,ok
"[29, 10, 1, 0]",8,2,4,512,33130,11123,1258,3950,25763,9931,1185,1385,177608.421875,ok
"[29, 10, 1, 0]",16,8,2,512,33620,11301,1352,2670,23424,9611,1199,1362,94561.4375,ok
"[29, 10, 1, 0]",16,4,4,512,33718,11331,1286,3950,26070,10013,1202,1386,180972.4375,ok
"[29, 10, 1, 0]",16,2,8,512,33942,11403,1286,2670,28563,10425,1217,1405,352678.375,ok
"[29, 10, 1, 0]",32,16,2,512,36738,12225,1494,2670,24126,9802,1263,1386,100850.8359375,ok
"[29, 10, 1, 0]",32,8,4,512,34896,11751,1366,3950,26617,10180,1248,1396,186869.09375,ok
"[29, 10, 1, 0]",32,4,8,512,35130,11831,1338,2670,29222,10650,1248,1423,359642.8125,ok
"[29, 10, 1, 0]",32,2,16,512,35566,11983,1342,2670,31296,11013,1277,1423,702969.875,ok
"[30, 5, 3, 2]",8,4,2,512,34126,5671,3430,4790,24177,5136,3158,3362,100621.265625,ok
"[30, 5, 3, 2]",8,2,4,512,34216,5683,3416,4790,26843,5263,3213,3418,194953.21875,ok
"[30, 5, 3, 2]",16,8,2,512,34724,5781,3500,4790,24427,5165,3179,3385,103819.65625,ok
"[30, 5, 3, 2]",16,4,4,512,34846,5793,3502,4790,27210,5312,3241,3439,198994.234375,ok
"[30, 5, 3, 2]",16,2,8,512,35058,5823,3518,6070,29766,5454,3320,3515,387365.15625,ok
"[30, 5, 3, 2]",32,16,2,512,37958,6053,3678,4790,25240,5275,3283,3487,110704.78125,ok
"[30, 5, 3, 2]",32,8,4,512,36044,6011,3642,6070,27756,5404,3307,3508,205467.828125,ok
"[30, 5, 3, 2]",32,4,8,512,36286,6051,3646,4790,30390,5563,3386,3563,395230.21875,ok
"[30, 5, 3, 2]",32,2,16,512,36758,6123,3686,6070,32435,5700,3463,3629,775190.125,ok
"[30, 5, 4, 1]",8,4,2,512,34126,5671,4514,5010,24080,5116,4093,2379,100457.7578125,ok
"[30, 5, 4, 1]",8,2,4,512,34236,5683,4502,3730,26898,5269,4208,2416,195399.890625,ok
"[30, 5, 4, 1]",16,8,2,512,34724,5781,4604,3730,24456,5180,4152,2415,103841.4765625,ok
"[30, 5, 4, 1]",16,4,4,512,34846,5793,4610,5010,27182,5316,4248,2437,198875.390625,ok
"[30, 5, 4, 1]",16,2,8,512,35058,5823,4634,3730,29750,5455,4354,2465,387722.25,ok
"[30, 5, 4, 1]",32,16,2,512,37958,6053,4792,5010,25253,5284,4245,2512,110871.84375,ok
"[30, 5, 4, 1]",32,8,4,512,36044,6011,4790,3730,27762,5397,4318,2479,205594.46875,ok
"[30, 5, 4, 1]",32,4,8,512,36286,6051,4822,3730,30401,5572,4448,2510,395192.5,ok
"[30, 5, 4, 1]",32,2,16,512,36758,6123,4858,5010,32471,5701,4548,2541,772896.9375,ok
"[30, 6, 2, 2]",8,4,2,512,34126,6755,2346,6070,24054,6052,2169,3353,98025.5234375,ok
"[30, 6, 2, 2]",8,2,4,512,34236,6771,2326,6070,26760,6225,2202,3410,190292.296875,ok
"[30, 6, 2, 2]",16,8,2,512,34724,6885,2416,6070,24369,6119,2204,3391,101134.4140625,ok
"[30, 6, 2, 2]",16,4,4,512,34846,6899,2394,4790,27072,6287,2230,3442,193817.09375,ok
"[30, 6, 2, 2]",16,2,8,512,35058,6939,2404,6070,29612,6466,2271,3506,377556.78125,ok
"[30, 6, 2, 2]",32,16,2,512,37958,7327,2618,6070,25100,6214,2291,3477,108129.6328125,ok
"[30, 6, 2, 2]",32,8,4,512,36044,7159,2494,6070,27650,6386,2276,3499,200265.515625,ok
"[30, 6, 2, 2]",32,4,8,512,36286,7187,2490,4790,30295,6591,2317,3559,385209.40625,ok
"[30, 6, 2, 2]",32,2,16,512,36758,7275,2514,6070,32395,6774,2370,3626,752800.125,ok
"[30, 6, 3, 1]",8,4,2,512,34126,6755,3430,5010,24009,6028,3136,2371,97939.453125,ok
"[30, 6, 3, 1]",8,2,4,512,34216,6771,3414,5010,26756,6228,3209,2413,190113.890625,ok
"[30, 6, 3, 1]",16,8,2,512,34724,6885,3500,5010,24370,6093,3174,2407,101175.0234375,ok
"[30, 6, 3, 1]",16,4,4,512,34846,6899,3502,3730,27058,6276,3237,2429,193899.4375,ok
"[30, 6, 3, 1]",16,2,8,512,35058,6939,3518,5010,29668,6459,3313,2465,377699.6875,ok
"[30, 6, 3, 1]",32,16,2,512,37958,7327,3678,5010,25104,6197,3260,2494,108015.4296875,ok
"[30, 6, 3, 1]",32,8,4,512,36044,7159,3642,5010,27629,6394,3303,2479,200218.0,ok
"[30, 6, 3, 1]",32,4,8,512,36286,7187,3646,3730,30320,6600,3386,2507,385213.25,ok
"[30, 6, 3, 1]",32,2,16,512,36758,7275,3686,5010,32392,6770,3458,2538,753311.6875,ok
"[30, 6, 4, 0]",8,4,2,512,34126,6755,4514,3950,24038,6038,4098,1363,98068.9765625,ok
"[30, 6, 4, 0]",8,2,4,512,34216,6771,4502,3950,26719,6225,4207,1387,190058.65625,ok
"[30, 6, 4, 0]",16,8,2,512,34724,6885,4604,3950,24357,6094,4138,1370,101214.71875,ok
"[30, 6, 4, 0]",16,4,4,512,34846,6899,4610,3950,27107,6291,4255,1393,193838.15625,ok
"[30, 6, 4, 0]",16,2,8,512,35058,6939,4634,3950,29662,6471,4352,1410,377626.5625,ok
"[30, 6, 4, 0]",32,16,2,512,37958,7327,4792,3950,25104,6225,4239,1392,107969.2109375,ok
"[30, 6, 4, 0]",32,8,4,512,36044,7159,4790,3950,27648,6393,4318,1400,200147.0,ok
"[30, 6, 4, 0]",32,4,8,512,36286,7187,4822,2670,30303,6593,4436,1424,384514.9375,ok
"[30, 6, 4, 0]",32,2,16,512,36758,7275,4858,3950,32410,6782,4553,1426,752708.4375,ok
"[30, 7, 2, 1]",8,4,2,512,34126,7839,2346,5010,23897,6938,2162,2370,95584.4296875,ok
"[30, 7, 2, 1]",8,2,4,512,34236,7841,2326,5010,26655,7189,2205,2415,185460.703125,ok
"[30, 7, 2, 1]",16,8,2,512,34724,7989,2416,5010,24246,7017,2199,2409,98717.0546875,ok
"[30, 7, 2, 1]",16,4,4,512,34846,8007,2394,3730,26957,7226,2222,2423,188845.265625,ok
"[30, 7, 2, 1]",16,2,8,512,35058,8055,2404,5010,29587,7470,2270,2466,368699.875,ok
"[30, 7, 2, 1]",32,16,2,512,37958,8615,2618,3730,24997,7129,2282,2492,105273.4609375,ok
"[30, 7, 2, 1]",32,8,4,512,36044,8307,2494,5010,27530,7364,2277,2477,195435.078125,ok
"[30, 7, 2, 1]",32,4,8,512,36286,8345,2490,3730,30247,7629,2320,2507,375375.28125,ok
"[30, 7, 2, 1]",32,2,16,512,36758,8467,2516,3730,32360,7835,2370,2539,738239.0625,ok
"[30, 7, 3, 0]",8,4,2,512,34126,7839,3430,3950,23942,6944,3140,1365,95862.3046875,ok
"[30, 7, 3, 0]",8,2,4,512,34236,7841,3414,3950,26724,7176,3211,1389,185586.953125,ok
"[30, 7, 3, 0]",16,8,2,512,34724,7989,3500,2670,24243,6993,3165,1361,98711.25,ok
"[30, 7, 3, 0]",16,4,4,512,34846,8007,3502,2670,26965,7232,3236,1386,188999.125,ok
"[30, 7, 3, 0]",16,2,8,512,35058,8055,3518,3950,29558,7476,3310,1408,368082.8125,ok
"[30, 7, 3, 0]",32,16,2,512,37958,8615,3678,2670,24996,7170,3271,1388,105405.0078125,ok
"[30, 7, 3, 0]",32,8,4,512,36044,8307,3642,2670,27615,7379,3301,1402,195526.71875,ok
"[30, 7, 3, 0]",32,4,8,512,36286,8345,3646,2670,30230,7633,3383,1425,375858.15625,ok
"[30, 7, 3, 0]",32,2,16,512,36758,8467,3686,2670,32335,7844,3460,1424,734372.5,ok
"[30, 8, 1, 1]",8,4,2,512,34126,8923,1282,3730,23836,7843,1171,2374,93191.46875,ok
"[30, 8, 1, 1]",8,2,4,512,34236,8927,1258,3730,26509,8101,1185,2406,181079.25,ok
"[30, 8, 1, 1]",16,8,2,512,34724,9093,1352,5010,24184,7918,1204,2411,96234.21875,ok
"[30, 8, 1, 1]",16,4,4,512,34846,9115,1286,3730,26849,8184,1205,2428,184198.03125,ok
"[30, 8, 1, 1]",16,2,8,512,35058,9171,1286,3730,29442,8468,1219,2461,359267.90625,ok
"[30, 8, 1, 1]",32,16,2,512,37958,9835,1494,5010,24914,8036,1261,2487,102645.546875,ok
"[30, 8, 1, 1]",32,8,4,512,36044,9455,1366,3730,27484,8311,1249,2472,190375.96875,ok
"[30, 8, 1, 1]",32,4,8,512,36286,9499,1338,5010,30100,8631,1248,2502,366307.34375,ok
"[30, 8, 1, 1]",32,2,16,512,36758,9621,1342,3730,32293,8905,1277,2539,715409.9375,ok
"[30, 8, 2, 0]",8,4,2,512,34126,8923,2346,3950,23906,7832,2165,1364,93253.0859375,ok
"[30, 8, 2, 0]",8,2,4,512,34236,8927,2326,2670,26566,8097,2198,1384,180709.09375,ok
"[30, 8, 2, 0]",16,8,2,512,34724,9093,2416,3950,24121,7902,2194,1369,96270.1484375,ok
"[30, 8, 2, 0]",16,4,4,512,34846,9115,2394,3950,26931,8192,2225,1389,184164.28125,ok
"[30, 8, 2, 0]",16,2,8,512,35058,9171,2404,3950,29473,8469,2269,1408,358621.40625,ok
"[30, 8, 2, 0]",32,16,2,512,37958,9835,2618,3950,24906,8082,2291,1393,102725.421875,ok
"[30, 8, 2, 0]",32,8,4,512,36044,9455,2494,2670,27453,8320,2272,1397,190277.6875,ok
"[30, 8, 2, 0]",32,4,8,512,36286,9499,2490,3950,30137,8629,2314,1423,366124.0,ok
"[30, 8, 2, 0]",32,2,16,512,36758,9621,2514,3950,32264,8901,2368,1423,714800.75,ok
"[30, 9, 1, 0]",8,4,2,512,34126,10007,1282,2670,23807,8706,1171,1364,90700.9453125,ok
"[30, 9, 1, 0]",8,2,4,512,34236,10017,1258,3950,26473,9037,1187,1387,175842.28125,ok
"[30, 9, 1, 0]",16,8,2,512,34724,10197,1352,2670,24013,8779,1199,1362,93553.7734375,ok
"[30, 9, 1, 0]",16,4,4,512,34846,10223,1286,3950,26743,9114,1203,1386,179084.53125,ok
"[30, 9, 1, 0]",16,2,8,512,35058,10287,1286,2670,29396,9449,1218,1406,348898.0,ok
"[30, 9, 1, 0]",32,16,2,512,37958,11005,1494,3950,24833,8970,1265,1391,99819.671875,ok
"[30, 9, 1, 0]",32,8,4,512,36044,10603,1366,2670,27322,9249,1247,1392,184968.109375,ok
"[30, 9, 1, 0]",32,4,8,512,36286,10675,1338,3950,30002,9629,1246,1421,356022.875,ok
"[30, 9, 1, 0]",32,2,16,512,36758,10791,1342,3950,32204,9953,1276,1423,694685.5,ok
